instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE919I04010,15082,RADIOCITY,MUSIC BROADCAST LIMITED,103.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE430U01019,23442,RADIOWALLA,RADIOWALLA NETWORK LTD,122.0,,,0.05,1600,EQUITY,,NSE_EQ
NSE_EQ|INE0DD101019,2431,RAILTEL,RAILTEL CORP OF IND LTD,494.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE855B01025,15337,RAIN,RAIN INDUSTRIES LIMITED,168.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE961O01016,9408,RAINBOW,RAINBOW CHILDRENS MED LTD,1263.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE343B01030,7401,RAJESHEXPO,RAJESH EXPORTS LTD,293.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0PCU01012,24707,RAJINDLTD,RAJPUTANA INDUSTRIES LTD,82.7,,,0.05,3000,EQUITY,,NSE_EQ
NSE_EQ|INE00KV01022,2168,RAJMET,RAJNANDINI METAL LIMITED,12.04,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE451D01029,18962,RAJRATAN,RAJRATAN GLOBAL WIRE LTD,584.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE533D01032,8428,RAJRILTD,RAJ RAYON INDUSTRIES LTD,27.24,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE562B01019,2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,74.41,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE952H01027,14407,RAJTV,RAJ TV NETWORK LTD,49.74,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE613A01020,2816,RALLIS,RALLIS INDIA LTD,339.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE278B01020,13565,RAMANEWS,SHREE RAMA NEWSPRINT LTD,22.01,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE809A01024,10568,RAMAPHO,RAMA PHOSPHATES LIMITED,214.67,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE230R01035,10300,RAMASTEEL,RAMA STEEL TUBES LIMITED,11.56,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE331A01037,2043,RAMCOCEM,THE RAMCO CEMENTS LIMITED,839.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE614A01028,4587,RAMCOIND,RAMCO INDUSTRIES LIMITED,241.04,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE246B01019,7851,RAMCOSYS,RAMCO SYSTEMS LTD.,447.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE874I01013,20134,RAMKY,RAMKY INFRA LTD,701.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE207E01023,10485,RAMRAT,RAM RATNA WIRES LIMITED,630.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE625B01014,2837,RANASUG,RANA SUGARS LTD.,22.29,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE222J01013,16755,RANEENGINE,RANE ENG VALVE LTD,508.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE384A01010,2844,RANEHOLDIN,RANE HOLDINGS LIMITED,2060.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0CLI01024,7177,RATEGAIN,RATEGAIN TRAVEL TECHN LTD,765.0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE703B01027,13451,RATNAMANI,RATNAMANI MET & TUB LTD.,3722.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE05CZ01011,18424,RATNAVEER,RATNAVEER PRECISION ENG L,171.53,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE301A01014,2859,RAYMOND,RAYMOND LTD,2078.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE07T201019,1494,RBA,RESTAURANT BRAND ASIA LTD,105.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE244J01017,16745,RBL,RANE BRAKE LINING LTD,1238.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE976G01028,18391,RBLBANK,RBL BANK LIMITED,216.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0NA301016,13570,RBMINFRA,RBM INFRACON LIMITED,755.85,,,0.05,200,EQUITY,,NSE_EQ
NSE_EQ|INE0RJH01010,23565,RBS,RAMDEVBABA SOLVENT LTD,93.7,,,0.05,1600,EQUITY,,NSE_EQ
NSE_EQ|INE0PEQ01016,20893,RBZJEWEL,RBZ JEWELLERS LIMITED,142.0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0BZQ01011,19681,RCDL,RAJGOR CASTOR DERIVATI L,34.6,,,0.05,3000,EQUITY,,NSE_EQ
NSE_EQ|INE027A01015,2866,RCF,RASHTRIYA CHEMICALS & FER,200.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE020B01018,15355,RECLTD,REC LIMITED,624.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE891D01026,14255,REDINGTON,REDINGTON LIMITED,198.65,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0LXT01019,17859,REDTAPE,REDTAPE LIMITED,695.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE056I01025,17764,REFEX,REFEX INDUSTRIES LIMITED,380.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0TNX01015,23721,REFRACTORY,REFRACTORY SHAPES LIMITED,191.4,,,0.05,4000,EQUITY,,NSE_EQ
NSE_EQ|INE131B01039,24225,RELAXO,RELAXO FOOT LTD.,817.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE750D01016,9652,RELCHEMQ,RELIANCE CHEMOTEX IND LTD,233.03,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE375Y01018,24380,RELIABLE,RELIABLE DATA SERVICE LTD,99.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE002A01018,2885,RELIANCE,RELIANCE INDUSTRIES LTD,3029.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE621H01010,15068,RELIGARE,RELIGARE ENTER. LTD.,281.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE036A01016,553,RELINFRA,RELIANCE INFRASTRUCTU LTD,212.16,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE206N01018,24596,RELTD,RAVINDRA ENERGY LIMITED,77.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE474C01023,3965,REMSONSIND,REMSONS INDUSTRIES LTD,176.12,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0O5T01011,16154,REMUS,REMUS PHARMACEUTICALS L,2643.3,,,0.05,100,EQUITY,,NSE_EQ
NSE_EQ|INE087H01022,12026,RENUKA,SHREE RENUKA SUGARS LTD,49.0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE612J01015,29598,REPCOHOME,REPCO HOME FINANCE LTD,520.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE364Z01019,1480,REPL,RUDRABHISHEK ENTERP LTD,193.28,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE461B01014,13126,REPRO,REPRO INDIA LIMITED,615.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE688D01026,20323,RESPONIND,RESPONSIVE INDUSTRIES LTD,261.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE03DD01011,24147,RETAIL,JHS SVENDGAARD RETAIL V L,41.98,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00D001018,5309,REXPIPES,REX PIPES AND CABLES LTD,84.3,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|INE722H01024,15129,RGL,RENAISSANCE GLOBAL LTD,118.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE217K01011,21733,RHFL,RELIANCE HOME FINANCE LTD,3.22,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE743M01012,31163,RHIM,RHI MAGNESITA INDIA LTD,603.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE508K01013,15162,RHL,ROBUST HOTELS LIMITED,202.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0J1P01015,8208,RICHA,RICHA INFO SYSTEMS LTD,82.0,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|INE209B01025,2909,RICOAUTO,RICO AUTO INDUSTRIES LTD,117.99,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE046A01015,2912,RIIL,RELIANCE INDUSTRIAL INFRA,1195.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE02OY01016,9857,RILINFRA,RACHANA INFRA LTD,64.35,,,0.05,100,EQUITY,,NSE_EQ
NSE_EQ|INE0N2P01017,18417,RISHABH,RISHABH INSTRUMENTS LTD,371.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE01EG01016,8944,RITCO,RITCO LOGISTICS LIMITED,322.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE320J01015,3761,RITES,RITES LIMITED,650.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0MRA01019,11910,RITEZONE,RITE ZONE CHEMCON IND LTD,41.15,,,0.05,1600,EQUITY,,NSE_EQ
NSE_EQ|INE722J01012,20954,RKDL,RAVI KUMAR DIST. LTD.,31.25,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE786W01010,1553,RKEC,RKEC PROJECTS LIMITED,114.36,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE399G01023,11411,RKFORGE,RAMKRISHNA FORGINGS LTD,993.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0NQ801033,23043,RKSWAMY,R K SWAMY LIMITED,235.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE219Y01018,21816,RMDRIP,R M DRIP & SPRINK SYS LTD,224.0,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|INE050H01012,11975,RML,RANE (MADRAS) LIMITED,1194.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0SA001017,24589,RNFI,RNFI SERVICES LIMITED,153.9,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE0PTR01012,20289,ROCKINGDCE,ROCKINGDEALS CIRCU ECO L,639.75,,,0.05,250,EQUITY,,NSE_EQ
NSE_EQ|INE283H01019,13182,ROHLTD,ROYAL ORCHID HOTELS LTD,363.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE645S01016,5279,ROLEXRINGS,ROLEX RINGS LIMITED,2510.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE927A01040,19108,ROLLT,ROLLATAINERS LIMITED,2.65,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE294G01026,359,ROML,RAJ OIL MILLS LIMITED,56.75,,,0.01,1,EQUITY,,NSE_EQ
